THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 0
THE ONE-BODY DENSITY MATRIX FOR 2JO = 8 TO =, 2
.  4 7 4 7 -0.3803295
.  4 7 4 5 -0.0335291
.  4 7 4 3 0.1449381
.  4 7 4 1 -0.0454978
.  4 5 4 7 0.0335291
.  4 5 4 5 0.0554647
.  4 5 4 3 0.1496505
.  4 3 4 7 0.1449381
.  4 3 4 5 -0.1496505
.  4 1 4 7 0.0454769
.  5 11 5 11 0.2071378
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 0
.  4 7 4 7 2.7812912
.  4 7 4 5 0.0223434
.  4 7 4 3 0.0107041
.  4 5 4 7 -0.0223434
.  4 5 4 5 -0.0663722
.  4 3 4 7 0.0107041
.  5 11 5 11 0.0364423
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 2
.  4 7 4 7 -1.6788922
.  4 7 4 5 -0.0118227
.  4 7 4 3 -0.0079027
.  4 5 4 7 0.0118227
.  4 5 4 5 0.0374908
.  4 3 4 7 -0.0079027
.  5 11 5 11 0.0216855
THE ONE-BODY DENSITY MATRIX FOR 2JO = 12 TO =, 0
.  4 7 4 7 0.6210092
.  4 7 4 5 0.0230016
.  4 5 4 7 -0.0230016
.  5 11 5 11 0.0272625
THE ONE-BODY DENSITY MATRIX FOR 2JO = 12 TO =, 2
.  4 7 4 7 -0.3809759
.  4 7 4 5 -0.0055465
.  4 5 4 7 0.0055465
.  5 11 5 11 0.0343423
THE ONE-BODY DENSITY MATRIX FOR 2JO = 14 TO =, 0
.  4 7 4 7 2.9136545
.  5 11 5 11 0.0151035
THE ONE-BODY DENSITY MATRIX FOR 2JO = 14 TO =, 2
.  4 7 4 7 -1.7483482
.  5 11 5 11 0.0109261
