THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 0
THE ONE-BODY DENSITY MATRIX FOR 2JO = 8 TO =, 2
.  4 7 4 7 -0.1834506
.  4 7 4 5 -0.0516906
.  4 7 4 3 0.1701266
.  4 7 4 1 -0.0540260
.  4 5 4 7 0.0516698
.  4 5 4 5 0.0780259
.  4 5 4 3 0.1533203
.  4 3 4 7 0.1701266
.  4 3 4 5 -0.1533203
.  4 1 4 7 0.0540051
.  5 11 5 11 0.2196486
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 0
.  4 7 4 7 2.8890940
.  4 7 4 5 0.0163506
.  4 7 4 3 -0.0163159
.  4 5 4 7 -0.0163506
.  4 5 4 5 -0.0256690
.  4 3 4 7 -0.0163159
.  5 11 5 11 0.0323547
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 2
.  4 7 4 7 -1.7396532
.  4 7 4 5 -0.0067559
.  4 7 4 3 0.0064431
.  4 5 4 7 0.0067559
.  4 5 4 5 0.0119061
.  4 3 4 7 0.0064431
.  5 11 5 11 0.0203510
THE ONE-BODY DENSITY MATRIX FOR 2JO = 12 TO =, 0
.  4 7 4 7 0.2940328
.  4 7 4 5 0.0023556
.  4 5 4 7 -0.0023556
.  5 11 5 11 0.0028406
THE ONE-BODY DENSITY MATRIX FOR 2JO = 12 TO =, 2
.  4 7 4 7 -0.1810736
.  4 7 4 5 0.0041703
.  4 5 4 7 -0.0041703
.  5 11 5 11 0.0127611
THE ONE-BODY DENSITY MATRIX FOR 2JO = 14 TO =, 0
.  4 7 4 7 2.9796456
.  5 11 5 11 0.0107734
THE ONE-BODY DENSITY MATRIX FOR 2JO = 14 TO =, 2
.  4 7 4 7 -1.7918234
.  5 11 5 11 0.0072771
